STOP_ON_FIRST_ERROR;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PATH;/Temp/CIQUAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TYPE;bcpg:rawMaterial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DISABLED_POLICIES;rep:reportEntityAspect;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAPPING;NutDatabaseFrench;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COLUMNS;bcpg:code;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer total;Cuivre;Zinc;Sélénium;Iode;Protéines;Protéines brutes (N x 6.25);Glucides;Sucres;Energie kJ, étiquetage;Energie kcal, étiquetage;Amidon;Energie kJ;Energie kcal;Polyols totaux;Fibres alimentaires;Eau;Lipides;AG saturés;AG monoinsaturés;AG polyinsaturés;Rétinol;Bêta-carotène;Vitamine D;Activité vitaminique E (en équivalents alpha-tocophérol);Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B12 ou Cobalamines;Vitamine B9 ou Folates totaux;Alcool (éthanol);Acides organiques;Cholestérol
VALUES;CIQUAL20041;2;10;23,5;194;13;0,12;0,58;0,07;0,16;0,1;1;0,9;0,9;4,2;4,2;112;27;0;112;27;0;1,8;92;0,3;0,0341;0,00825;0,103;0;834;0;0,65;120;0,06;0,05;0,505;0,08;0,26;0;23;0;0;0
VALUES;CIQUAL20042;2;10;18;166;9;0,12;0,46;0,07;0,12;0,1;1;0,92;0,92;4,8;4,7;122;29;0,1;122;29;0;1,2;91,9;0,4;0,0455;0,011;0,138;0;750;0;0,8;74,4;0,06;0,03;0,48;0,08;0,23;0;16;0;0;0
VALUES;CIQUAL20043;123;15;26;206;23;0,099;0,87;0,073;0,14;0;0,7;0,75;0,75;14,9;3,3;288;68,1;0;288;68,1;0;1,9;81,8;0,19;0,0865;0,0195;0,033;0;6940;0;0,1;4,2;0,024;0,037;0,283;0,4;0,056;0;15,5;0;0;0
VALUES;CIQUAL20096;9,3;5,9;15,8;223;25,9;0,0495;1;0,0805;0,185;0;0,7;0,6;0,6;1,9;0,6;57,2;13,6;0,5;57,2;13,6;0;1,6;95,3;0,1;0,0585;0,0145;0,017;0;2050;0;0,3;0,7;0,0305;0,059;0,37;0,35;0,05;0;29,2;0;0;0
VALUES;CIQUAL20127;45;77,5;42;442;90;0,303;1,7;0,113;0,17;0;0,4;1,75;1,75;0,755;;66,9;16,1;0,1;66,9;16,1;0;2,12;93,9;0,2;0,0384;0,0032;0,0704;0;0;0;0;21;0,0535;7,06;0,64;0,036;0,112;0;12;0;0;0
VALUES;CIQUAL20089;8,6;11;29;312;53,8;0,1;0,15;0,1;0,14;0,3;10;2,8;2,8;0,6;0;74,8;17,8;0,5;74,8;17,8;0;1,9;93,6;0,1;0;0;0;0;50;0;0,1;6,4;0,05;0,05;1,2;0,21;0,06;0;36;0;0;0
VALUES;CIQUAL20045;22,1;11,2;17,3;287;30,6;0,0502;0,603;0,0179;0,134;2;1;0,76;0,76;1,77;1,77;55;13,1;0;55;13,1;0;1,1;95,4;0,1;0,0292;0,0165;0,0465;0;2;0;0;17;0,0207;0,033;0,301;0,178;0,067;0;51,5;0;0,1;0,19
VALUES;CIQUAL25604;13,6;20;23,5;320;48,7;0,246;0,852;0,163;0,186;10;1,19;0,7;0,7;2,31;1,7;65,3;15,5;0,5;65,3;15,5;0;1,3;95,1;0,1;0,0182;0,0064;0,0535;0;2000;0,5;0,17;1,95;0,041;0,04;0,135;0,16;0,052;0;42,2;0;0;0,5
VALUES;CIQUAL20081;385;8,9;0;173;21;0;0;0;0;0,6;0,2;1,5;1,5;3,66;1,31;119;28,3;2,35;119;28,3;0;2,5;91,4;0,3;0,0911;0,00667;0,164;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
VALUES;CIQUAL20046;16;18;56;283;47;0,21;0,55;0,01;0,3;0;0,2;2,73;2,73;7,5;2,9;196;46,3;3,3;196;46,3;0;2,1;86,8;0,135;0,041;0,003;0,074;0;0;0;0;1;0,056;0,173;0,392;0,276;0,05;0;25;0;0;0
VALUES;CIQUAL20090;16;14;34;350;65,5;0,42;0,83;0,099;0,79;0,6;0,4;1,4;1,4;0,95;0,7;74;17,8;0,2;74;17,8;0;3,1;92,9;0,25;0,048;0,004;0,088;0;2000;;;9,75;0,09;0,138;0,3;0,9;0,02;0;97;0;0;0
VALUES;CIQUAL20172;13;11;30;290;11;0,1;0,4;0,06;0,2;;2;0,8;0,8;5;3;124;29,4;0,03;124;29,4;0;1,3;92;0,8;0,0178;0,0191;0,0529;0;792;0;1,22;28;0,06;0,04;1;0,25;0,14;0;17;0;0;0
VALUES;CIQUAL20048;203;9,66;19;240;14,8;0,0819;0,97;0,0635;0,109;2,2;3;0,92;0,92;1,93;1,93;68,3;16,2;0;68,3;16,2;0;1,27;94,6;0,2;0,0403;0,0395;0,116;0;207;0;1,22;12;0,045;0,0412;0,741;0,155;0,107;0;11;0;0,46;0,225
VALUES;CIQUAL20047;3,29;10,1;19,3;251;8,24;0,0711;0,151;0,0326;0,221;0,3;2;0,8;0,8;1,72;1,68;68,8;16,4;0;68,8;16,4;0;1,41;94,5;0,26;0,048;0,0356;0,13;0;840;0;1,11;14,3;0,06;0,04;0,6;0,27;0,08;0;20,5;0;0,39;0,11
VALUES;CIQUAL20068;108;63,3;103;1330;45,6;0,1;1,2;0,1;0,1;0,4;20,9;3,27;3,27;16,3;14,7;386;91,5;0,0733;386;91,5;0;4,25;72;0,53;0,08;0,0723;0,213;0;784;0;5,7;2,6;0,08;0,1;2,2;0,2;0,09;0;84;0;0;0
VALUES;CIQUAL20169;88,1;20;32;293;34;0,183;1,3;0,183;0,27;0;2,2;1,64;1,64;4,74;3,5;131;31,2;0;131;31,2;0;1,9;89,4;0,1;0,04;0,043;0,113;0;734;0;0;9,2;0,075;0,052;1,22;0,278;0,15;0;13;0;0,46;0
VALUES;CIQUAL20170;350;24,3;38,6;799;32,6;0,164;1,13;0,218;0,28;0,4;2,2;1,65;1,65;3,12;3,12;133;31,7;;133;31,7;0;1,9;89,5;1,3;0,029;0,031;0,086;0;1580;0;2,3;9,53;0,0717;0,0633;1,39;0,345;0,162;0;41,5;0;1;0
VALUES;CIQUAL20050;35,9;14,1;64;452;32,9;0,1;0,2;0,12;0,22;0;0,1;2;2;12,8;9,6;300;71,2;0,5;300;71,2;0;2,85;80,2;0,7;0;0,004;0,001;0;50;0;0,195;2,6;0,05;0,03;0,05;0,38;0,04;0;28,6;0;0;0
VALUES;CIQUAL20500;20;19;100;190;18;0,2;0,8;0,13;0,7;0;4;5,1;5,1;6,05;1,82;254;60,6;0;254;60,6;0;4,4;82,8;0,8;0,104;0,0495;0,233;0;9;0;0,4;20;0,03;0,06;3;1,34;0,08;0;32;0;0;1,15
VALUES;CIQUAL20511;405;25,7;91;270;68,3;0,515;2,99;0,232;1,12;0;3;7,26;7,26;11,8;0,29;397;94,3;0;397;94,3;0;6,82;72,4;0,495;0,076;0,026;0,126;0;0;0;0;0;0,096;0,037;0,113;0,185;0,075;0;65;0;0;0,167
VALUES;CIQUAL20502;77,5;60,6;100;310;55,2;0,571;1,7;0,218;0,956;3,55;3;8,42;8,42;13,6;0,758;437;104;12,9;437;104;0;6,3;69,6;0,325;0,091;0,031;0,152;0;0;;0,07;;0,118;0,046;0,14;0,229;0,093;0;81;0;0;0
VALUES;CIQUAL20508;347;30;62,8;268;45,4;0,4;1,56;0,191;0,72;3,1;2,86;4,07;4,07;11,7;0,728;354;84,4;10,9;354;84,4;0;7,12;74,9;0,79;0,066;0,016;0,139;0;50;;0,37;1;0,07;0,16;0,79;0,05;0,05;0;24;0;0;0,072
VALUES;CIQUAL20503;161;29,6;135;400;46,3;0,414;2,32;0,239;0,814;6;13;8,58;8,58;14,4;3,8;469;111;0;469;111;0;7,34;68;0,525;0,0817;0,039;0,284;0;0;0;0,2;1;0,163;0,0553;0,585;0,22;0,12;0;42;0;0;0
VALUES;CIQUAL20700;223;30,7;106;219;31,2;0,371;1,6;0,189;0,773;12,6;2,96;6,82;6,82;14,4;1,05;426;101;13,4;426;101;0;4,95;71,9;0,697;0,0733;0,0534;0,167;2,2;13,2;0,00244;0,364;0,125;0,0957;0,091;0,638;0,318;0,197;0;19,8;0;0;0,262
VALUES;CIQUAL20510;397;14,6;82,7;106;29;0,4;1,67;0,12;0,55;2,8;3;6,4;6,4;11;0,899;371;88,2;10,1;371;88,2;0;4,37;75,9;1,09;0,158;0,0723;0,183;13,5;25;0,015;0,19;0;0,0833;0,0433;0,433;0,2;0,12;0;11;0;0;0
VALUES;CIQUAL20505;123;35,5;130;229;25,8;0,435;1,59;0,248;1,01;40;3;8,1;8,1;16,6;1,23;474;112;15,3;474;112;0;4,2;69,6;0,55;0,053;0,064;0,175;0;5;0;0,41;;0,11;0,075;0,63;0,474;0,28;0;20,5;0;0;0,415
VALUES;CIQUAL20506;135;20,9;134;308;24,7;0,351;1,96;0,147;0,898;6,3;2;8,5;8,5;14;0,65;508;121;13;508;121;0;10,6;65;1,09;0,147;0,302;0,601;0;10;;0,28;;0,139;0,0597;0,805;0,44;0,0935;0;118;0;0;0
VALUES;CIQUAL20507;154;27,5;0;0;41,2;0,678;0;0,234;1,02;45,4;2;8,86;8,86;21,1;0;588;139;0;588;139;0;4,8;63,9;1,09;0;0;0;0;23;0;1,1;;0;0;0;0;0;0;64;0;0;0
VALUES;CIQUAL20904;139;134;158;170;80,2;0,888;2,9;0,232;1,66;10;2;11,5;12,6;1,64;0,8;521;125;0;502;120;0;0,5;77,7;7,43;0,696;1,28;3,72;0;39,5;0;0,48;0,0333;0,0737;0,044;0,498;0,078;0,0557;0;17,3;0;0;0
VALUES;CIQUAL1009;0;0;0;0;0;0;0;0;0,03;0;1,2;0;0;16,5;0;628;150;0;628;150;0;0;71,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
VALUES;CIQUAL1001;1,75;0;0;1,89;0;0;0;0,0691;0,0193;0;1,2;0;0;0,789;0,129;982;237;0;982;237;0;0;65,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,4;0;0
VALUES;CIQUAL1002;2;0;0;0;0;0;0,07;0,00167;0,002;0;1;0;0;0;0;1100;265;0;1100;265;0;0;62,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,9;0;0
VALUES;CIQUAL1003;3,25;6,4;6,4;28,5;7,67;0,0192;0,413;0,0814;0,115;0;1;0;0;24,8;23,8;825;196;0;825;196;0;0;61,2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0,016;0;13,9;0;0
VALUES;CIQUAL1000;2;0;0;2;0;0;0;0;0,02;0;1;0;0;2,81;2,33;1140;274;0;1140;274;0;0;59,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,5;0;0
VALUES;CIQUAL1004;1;0;3;2;0;0,018;0,0867;0,059;0,062;0;1;0;0;0;0;1000;242;0;1000;242;0;0;63,4;0;0;0;0;0;0;0;0;0;0,00533;0,00133;0,00433;0;0,000333;0;0;34,5;0;0
VALUES;CIQUAL1008;458;48,3;157;35;0,1;0,006;2,6;2,8;1,17;0;1;0;0;0;0;988;239;0;988;239;0;0;66,7;0,92;0;0;0;0;0;0,5;0;0;0,00867;0,008;0,00433;0;0,028;0,92;0;32,9;0;0
VALUES;CIQUAL1005;0,544;0,099;4,86;2,22;0,68;0,008;0,0446;0,0424;0,0427;0;1,5;0;0;0;0;986;238;0;986;238;0;0;63,4;0;0;0;0;0;0;0;0;0;0,01;0,00308;0,03;0;0;0;0;34;0;0
VALUES;CIQUAL16655;170;0,583;20;22,7;3,05;0,00234;0,157;0,00961;0,055;10;2;0,05;0,05;0,2;0,2;3020;735;0;3020;735;0;0;17,5;81,6;16,1;16,7;45,6;780;500;0;60;0,14;0,01;0,03;0,02;0;0,01;0,08;1;0;0;0
VALUES;CIQUAL16615;174;4,19;16;47;11,1;0,00425;0,03;0,00625;0,0403;2,2;1,75;0,0667;0,0667;0,167;0;3130;761;0;3130;761;0;0;16,3;84,4;38,3;27,1;15,7;780;0;0;8,5;0,1;0,0085;0,0275;0,01;0;0,0015;0,045;1,5;0;0;0
VALUES;CIQUAL16728;147;2;6,6;49;3,8;1;1;1;1;3;10;0,1;0,1;4;0;1490;363;0;1490;363;0;0;52,3;38,5;8,15;8,02;16,5;499;700;0;20;1;0,05;0,05;0,05;0,05;0,05;0,2;10;0;0;2,8
VALUES;CIQUAL16730;79,6;2,5;16;76,8;20,8;1;1;1;1;3;1,5;1,9;1,9;0,6;0;1490;361;0;1490;361;0;0;56,9;39;14,2;14;7,71;683;569;0;5;1;0,33;0,05;0,02;0,05;0,05;0,1;2;0;0;34
VALUES;CIQUAL16729;752;6,1;46;117;54,3;1;1;1;1;3,6;10;1,5;1,5;4,1;0;1510;367;0;1510;367;0;0;55,3;38,3;14,6;12,7;4,97;650;457;0;10;2,2;0,11;0,1;0,05;0,11;0,1;0,2;5;0;0;12
VALUES;CIQUAL16731;89,5;2;8,9;34,2;7,9;1;1;1;1;3;10;0,1;0,1;2,4;0;1480;359;0;1480;359;0;0;58,2;38,8;8,32;16,8;9,47;508;438;0;0;1;0,05;0,05;0,05;0,05;0,05;0,1;5;0;0;17
VALUES;CIQUAL16637;195;2;5,3;40,3;2,3;1;1;1;1;3;10;0;0;0;0;2290;558;0;2290;558;0;0;31,3;62;13,7;20,2;24,8;2;50;0;16;2,5;0,05;0,05;0,05;0,05;0,05;0,25;8;0;0;7,73
VALUES;CIQUAL16727;114;2;6,57;13,1;4,3;1;1;1;1;3;10;0,1;0,1;0,3;0;2120;516;0;2120;516;0;0;41,7;57,2;12,8;26,6;16;2;516;0;26,7;1;0,05;0,05;0,05;0,05;0,05;0,1;5;0;0;3,4
VALUES;CIQUAL16632;159;2;6,3;15,8;5,1;1;1;1;1;4,1;10;0,1;0,1;0,3;0;2220;540;0;2220;540;0;;40,9;59,9;17,2;19,6;17,3;2;562;0;18;1;0,05;0,05;0,05;0,05;0,05;0,1;5;;0;13,4
VALUES;CIQUAL16616;276;2;6,6;13,5;6,9;1;1;1;1;3;10;0,1;0,1;0;0;2610;634;0;2610;634;0;0;27,8;70,4;33,4;19,5;13,8;2,2;418;0;10;2,4;0,05;0,05;0,05;0,05;0,05;0,2;5;0;0;5,6
VALUES;CIQUAL16701;203;2;14;22,5;13,4;1;1;1;1;9,4;10;0,4;0,4;0,25;0;2210;536;0,5;2210;536;0;0;36,1;59,3;20,2;18,4;14,6;76;511;1;10,6;1;0,05;0,05;0,05;0,05;0,05;0,2;5;0;0;33
VALUES;CIQUAL16702;651;2;18;35;13,9;1;1;1;1;8,4;10;0,4;0,4;0,35;0;2230;542;0,5;2230;542;0;0;36,9;59,9;22,2;19;8,46;45;507;0;8;1;0,1;0,05;0,05;0,26;0,05;0,1;5;0;0;22
VALUES;CIQUAL22008;155;9,67;14,7;147;6,67;0,011;0,067;0,023;0,025;6,1;2,2;10,3;10,3;0,71;0,71;194;46;0;194;46;0;0;87,8;0,18;0;0;0;0;0;0;0;0;0,006;0,352;0,078;0,176;0,007;0,056;7,9;0;0;0
VALUES;CIQUAL22002;34,5;8,25;336;71,5;91,6;0,1;2,75;0,1;1,1;429;122;16;16;0,5;0,5;1430;345;0;1430;345;0;0;50,9;31;8,48;12,8;3,78;453;143;3,25;4,54;0;0,209;0,428;0,06;3,68;0,331;2,62;132;0;0;1140
VALUES;CIQUAL22009;14;4,5;121;58,6;76,4;0,1;0,95;0,15;1,4;764;192;16,5;16,5;0,6;0,56;1400;339;0;1400;339;0;0;50,3;30,1;8,49;13,7;4,11;263;106;2,11;5;0;0,173;0,391;0,16;4,54;0,3;2,43;244;0;0;612
VALUES;CIQUAL22014;150;11,7;155;164;150;0,1;1,9;0,1;0,93;23,8;50,4;12,3;12,3;0,8;0,77;586;141;0;586;141;0;0;74,6;9,82;2,89;4,42;1,28;132;11;1,28;2,17;0,5;0,081;0,408;0,06;1,34;0,06;0,96;57;0;0;222
VALUES;CIQUAL22501;144;10,4;134;141;57;0,026;2,2;0,0508;0,867;18,5;58,4;12,7;12,7;2,43;0,4;849;205;0;849;205;0;0;67,9;16;3,85;6,45;2,43;98;35;0,55;3,06;0;0,057;0,407;0,071;1,27;0,147;1,08;62,6;0;0;334
VALUES;CIQUAL22505;159;0;0;0;0;0;2,6;0;0;0;54,5;13,8;13,8;1,01;0;611;147;0;611;147;0;0;74,6;9,72;3,21;4,75;1,37;115;0;0,74;0;0;0;0;0;0;0;0;0;0;0;736
VALUES;CIQUAL22502;224;14;242;147;57;0,04;2,59;0,07;1,66;22,5;52;13,8;13,8;0,87;0,87;849;204;0;849;204;0;0;66,7;16,2;6,59;6,03;1,53;237;26;1,72;1,06;1,65;0,08;0,52;0,21;1,11;0,13;1,44;42,7;0;0;426
VALUES;CIQUAL22010;124;14;176;112;41;0,0309;1,75;0,0676;1,27;20,3;49,7;13,5;13,5;0,52;0,52;557;134;0;557;134;0;0;76,5;8,62;2,85;4,21;1,22;61,5;11;1,12;0;0;0,068;0,401;0,062;1,4;0,116;658;106;0;0;355
VALUES;CIQUAL22011;79,3;10,8;197;138;68,2;0,0304;1,75;0,0692;1,1;24;52;12,5;12,5;0,71;0,37;575;138;0;575;138;0;0;75,9;9,47;2,99;4,04;1,49;159;0;2;0;0;0,032;0,387;0,063;1,53;0,144;0,71;35;0;0;370
VALUES;CIQUAL22000;128;11,2;185;111;68,6;0,0269;1,75;0,0579;1,05;23,1;44,3;12,3;12,3;0,7;0,685;602;145;0;602;145;0;0;75,9;10,3;2,74;3,89;1,79;193;42;1,5;1,3;0;0,091;0,447;0,079;1,7;0,138;0,8;43;0;0;355
VALUES;CIQUAL22506;231;23,6;388;112;450;0,036;1,16;0,051;2,48;10,8;42,8;17,9;17,9;0,4;0,4;1030;247;0;1030;247;0;0;58,5;19,3;10,4;5,83;2,04;198;64;1,39;0,815;0;0,059;0,34;0,08;0,845;0,09;1,54;25,8;0;0;253
VALUES;CIQUAL22508;141;11,4;152;192;48;0,04;1,4;0,164;0,86;11,4;35,6;8,18;8,18;0,7;0,653;495;119;0,0467;495;119;0;0,45;79;9,2;3,45;3,39;1,95;132;25;1,11;0,82;0,7;0,0745;0,365;1,25;1,38;0,115;0,807;34,5;0;0;247
VALUES;CIQUAL22509;172;14,5;156;188;86;0,19;1,83;0,044;0,915;11,6;43;9,46;9,46;0,8;0,8;593;143;0;593;143;0;0,55;75,7;11,2;4,19;4,12;2,34;160;35;1,38;1,3;14,4;0,071;0,327;0,2;1,06;0,115;0,974;56,1;0;0;300
VALUES;CIQUAL22507;392;12;157;184;48,2;0,0219;1,39;0,0335;0,988;11,2;36,3;12,5;12,5;0,678;0,678;1090;264;0;1090;264;0;0;61;23,5;6,78;6,1;2,76;132;25,2;1,11;0,988;0;0,206;0,294;1,13;0,951;0,14;0,902;25,6;0;0;270
VALUES;CIQUAL22500;166;10,7;170;122;80,2;0,0274;1,8;0,0596;1,02;15;57,7;13,8;13,8;0,895;0,31;816;196;0;816;196;0;0;69;15,3;4,93;4,84;2,71;123;28;0,53;0;0;0,052;0,333;0,062;1,29;0,126;1,01;43;0;0;385
VALUES;CIQUAL7711;467;19,2;101;142;416;1;1;1;1;19,4;10;8,7;8,7;55,8;0;1510;358;26,8;1510;358;0;0,81;22,3;10,9;7,17;2,54;0,768;48,5;50;0,2;0,89;0;0,16;0,12;0,24;0,6;0,05;0,51;98,1;0;0;57
VALUES;CIQUAL7110;603;108;254;291;150;5,74;6,83;0,168;3,93;10,5;31;9,04;9,91;50,6;1,72;1140;269;40,2;1120;266;0;5,6;30,9;1,75;0,386;0,488;0,716;0;0;0;0,47;0;0,0998;0,1;6,32;0,52;0,382;0,11;30,7;0;0;0,6
VALUES;CIQUAL7012;525;27,9;70,1;98,7;39,2;0,595;1,6;0,157;1,08;5,46;6,65;7,54;8,26;52,3;1,8;1090;258;39,6;1080;255;0;3,43;34;0,95;0,277;0,26;0,374;0;0;0;;;0,19;0,07;1,3;0,497;0,08;0;24;0;0;0
VALUES;CIQUAL7111;516;167;160;226;87;6,75;8,8;1;5,05;10,5;10;8,35;9,16;42,1;5,47;1090;260;31,4;1080;257;0;7,23;35,7;4,32;0,865;1,75;1,01;0;50;0;0,369;0;0,17;0,1;8,1;0,56;0,11;0;25;;0;0,5
VALUES;CIQUAL7200;498;49,3;87;153;231;5;10;0,134;5;28;31;8,2;8,99;49,2;5,39;1190;281;39,5;1170;278;0;2,96;32,9;4,7;1,14;1,63;1,1;0;50;0;0,074;0;0,13;0,1;6,8;0,46;0,05;0;20;0;0;0,722
VALUES;CIQUAL7113;446;156;164;198;66,7;4,76;9,95;2,6;5,25;8;6;8,8;9,64;43,3;6;1210;288;35,7;1200;284;0;4,96;33,5;7,19;1,04;2,08;3,79;2;30;0,5;3;1;0,232;0,12;4,2;0,55;0,156;0,29;52;;0;2,8
VALUES;CIQUAL7126;335;30,9;51,7;201;31;0;2,23;0,205;1,18;3,22;9,25;7,8;8,55;43,5;0;1100;260;0;1080;257;0;3,9;38;4,85;0,193;0,28;0,412;0;0;0;0,66;0;0,245;0,11;1,4;0;0,04;0;0;0;0;0
VALUES;CIQUAL7125;393;110;134;167;92,5;11;5,08;0,203;10;3,9;9,25;8,15;8,94;49,8;1,8;1130;266;39,4;1110;263;0;5,93;31,8;2,16;0,311;1,07;0,692;0;50;0;0,21;0,133;0,14;0,065;0,775;0,475;0,11;0,13;14,2;0;0;0
VALUES;CIQUAL7004;848;29;122;238;78,2;0,622;1,18;0,11;0,625;10;5;9,56;10,5;69,8;4;1440;340;63,3;1430;336;0;4,2;13,2;1,16;0,129;0,244;0,461;2;0;0,5;0,275;0,5;0,176;0,058;1,68;0,25;0,142;0;42,1;0;0;0
VALUES;CIQUAL7255;610;181;142;228;135;2,84;6,68;0,212;3,61;5;10;9,34;10,2;50,9;1;1270;301;40,8;1250;297;0;5,57;27;5,03;0,749;1,43;2,65;2;50;0,5;0,49;0,5;0,11;0,045;1,91;0,43;0,07;0,435;22,9;0;0;0,5
VALUES;CIQUAL7100;669;45,5;88,3;160;61,9;2,06;3,62;0,12;1,85;0,05;40;8,89;9,75;53,8;1,85;1160;273;47,9;1140;270;0;3,36;30,7;1,35;0,138;0,485;0,669;0;4;0;0,29;;0,075;0,0375;0,97;0,405;0,125;0,14;21,9;0;0;0,372
VALUES;CIQUAL7001;681;19,7;110;158;52,4;0,514;1,5;0,136;0,735;4,7;5,93;9,33;10,2;56,6;2,12;1210;286;51,8;1200;283;0;3,02;27,4;1,47;0,164;0,31;0,586;0;;0;0,11;;0,0819;0,065;1,2;0,38;0,0774;0,1;20,5;0;0;0,1
VALUES;CIQUAL7160;0;19,5;0;129;35,8;0,521;0;0,124;0,752;4,7;6;8,39;9,2;58,9;1,9;1230;290;0;1220;287;0;2,84;26,9;1,31;0,188;0,101;0,493;0;0;0;0;0;0,0686;0;0;0;0,0674;0;23;0;0;0
VALUES;CIQUAL9683;123;31,5;113;134;14,6;0,418;0,776;0,157;0,611;10;1,8;3,79;4,16;35,7;0,1;717;169;34,6;711;168;0;1,4;57,9;0,77;0,029;0,022;0,064;0;0;0;0,04;0;0,145;0,037;1,75;0,23;0,137;0;30;0;0;0
VALUES;CIQUAL25510;402;18,8;39;184;5,1;1,4;0,7;0,14;0,5;5;60;5,01;5,01;34,3;1,1;756;179;29,3;756;179;0;1,5;55,5;2,05;0,26;0,543;1,04;2;0;0,5;0,92;5;0,084;0,04;1,6;0,24;0,12;0,15;27,1;0;0;129
VALUES;CIQUAL9870;4,21;76,7;160;378;26,1;1,94;3,2;0,352;1,94;131;10;11,8;12,7;67,6;1,8;1500;353;65,1;1480;350;0;6,1;11;2,2;0,307;0,231;0,801;0;0;0;0,1;0;0,25;0,07;0,87;0,66;0,13;0;22,4;0;0;0
VALUES;CIQUAL9871;3,5;36,7;86;70,4;22,8;1;1,3;1;1;0;1;5;5,36;26,8;0,933;610;144;10,2;604;143;0;3,6;63,2;0,94;0,099;0,075;0,213;0;2;0;0,1;0;0,05;0,12;0,22;0,34;0,05;0;5;0;0;0
VALUES;CIQUAL9822;40,6;25,2;88;59,7;19,4;0,237;0,946;0,136;0,459;15,6;5;5,8;6,27;31,8;0;713;168;17,5;705;167;0;1,5;59,1;1,46;0,411;0,748;0,217;2;50;0,2;0,1;0;0,07;0,06;0,21;0,37;0,05;0,24;9,2;0;0;29,4
VALUES;CIQUAL9816;16,8;20,9;88;61;24,1;1;1,1;1;1;0;0;5,8;6,36;32;0;712;168;17,5;703;166;0;1,5;59,1;1,3;0,429;0,635;0,184;2;50;0,2;0,1;0;0,07;0,06;0,21;0,37;0,05;0,24;9,2;0;0;20
VALUES;CIQUAL9811;115;24,5;70;51,7;16,5;0,335;0,65;0,418;0,75;10;1;4,85;5,32;29,7;0,47;641;151;22,4;633;150;0;2,28;62,1;0,753;0,103;0,131;0,319;0;0;0;0,07;0;0,06;0,02;0,05;0,1;0,05;0;6,93;0;0;0,415
VALUES;CIQUAL9615;3;8,3;20;26,7;8,9;1;1;0;1;5;10;1,4;1,4;13,2;0;262;61,8;10,8;262;61,8;0;0,29;84,7;0,31;0,0386;0,0889;0,167;0;50;0;0,074;0;0,05;0,05;0,05;0,21;0,05;0;13;0;0;0,0575
VALUES;CIQUAL9901;6;7,8;17;7,1;14;1;1;0;1;5;10;4,8;5,04;52,2;0;1010;238;46,8;1010;237;0;1,2;40,9;0,73;0,13;0,145;0,162;0;50;0;0,074;0;0,05;0,05;0,05;0,14;0,05;0;6;0;0;0
VALUES;CIQUAL9900;18;13;60;20,3;14,2;1;1;1;1,3;5;10;7,4;7,77;79,9;0;1540;363;63;1540;362;0;1,85;9,5;1;0,3;0,198;0,221;0;50;0;0,074;0;0,05;0,05;0,05;0,22;0,05;0;10;0;0;0
VALUES;CIQUAL9903;2,5;2,9;10;1,2;14,2;1;1;0;1;5;10;0,09;0,0987;14,5;0;257;60,7;14,4;257;60,7;0;0,8;84,4;0,1;0,0145;0,0223;0,0591;0;50;0;0,074;0;0,05;0,05;0,05;0,11;0,05;0;10;0;0;0
VALUES;CIQUAL9902;10,3;9,6;40;13,2;25,2;1;1;1;1;5;10;0,09;0,0987;83,2;2;1440;340;77;1440;340;0;3,3;13,1;0,07;0;0,0156;0,0414;0;50;0;0,074;0;0,05;0,05;0,05;1,1;0,05;0;7;0;0;0
VALUES;CIQUAL25549;346;18,6;162;118;178;0;0,54;0;0;0;0;7,31;7,31;19,1;3,3;763;182;15,8;763;182;0;0,87;63,5;8,3;5,27;2,19;0,54;33,9;0;0,47;0,93;0,37;0,1;0,2;0;0;0,08;0,5;29,3;0;0;37,3
VALUES;CIQUAL25409;494;16,9;74,6;220;0;0,22;0,575;0,1;0,88;0;5;7,5;7,5;26,9;2,5;887;211;21,8;887;211;0;0,81;54,3;8;3,04;2,35;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
VALUES;CIQUAL25410;438;14,9;118;148;97,1;0,15;0,56;0,1;0,61;5,06;12,6;7,4;7,4;17,7;2,74;687;164;14,9;687;164;0;0,81;65,3;6,85;2,55;2,74;1,28;17,4;0;0,73;1,24;1,59;0,19;0,19;0;0;0,11;0,34;30,4;0;0;27
