COLUMNS;id;bcpg:hierarchy1;bcpg:hierarchy2;bcpg:suppliers;cm:name;bcpg:legalName;Energie kJ, étiquetage;Energie kcal, étiquetage;Energie kJ;Energie kcal;Eau;Protéines;Protéines brutes (N x 6.25);Glucides;Lipides;Sucres;Amidon;Fibres alimentaires;Alcool (éthanol);Polyols totaux;Acides organiques;AG saturés;AG monoinsaturés;AG polyinsaturés;AG 4:0, butyrique;AG 6:0, caproïque;AG 8:0, caprylique;AG 10:0, caprique;AG 12:0, laurique;AG 14:0, myristique;AG 16:0, palmitique;AG 18:0, stéarique;AG 18:1 9c (n9), oléique;AG 18:2 9c,12c (n6), linoléique;AG 18:3 c9,c12,c15 (n3), alphalinolénique;AG 20:4 5c,8c,11c,14c (n6), arachidonique;AG 20:5 5c,8c,11c,14c,17c (n3), EPA;AG 22:6 4c,7c,10c,13c,16c,19c (n3), DHA;Cholestérol;Sel;Sodium;Chlorure;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer;Cuivre;Zinc;Sélénium;Iode;Rétinol;Bêtacarotène;Vitamine D;Activité vitaminique E (en équivalents alphatocophérol);Vitamine K1;Vitamine K2;Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B9 ou Folates totaux;Vitamine B12 ou Cobalamines
VALUES;23490;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte ou tartelette aux pommes;Tarte ou tartelette aux pommes;0;;0;;50,4;2,52;2,52;32,7;8,79;20,7;12,1;3,3;0;;;4,66;3,53;0,6;0,072;0,068;0,056;0,13;0,22;0,6;2,65;0,68;;0,55;0,05;0,012;0,012;0,012;19;0,31;122;194;11;36;149;4,5;0,2;0,55;0,1;0,2;2,2;3;27;36;0,5;0,7;;;5;0,04;0,04;0,39;0,12;0,14;16;0,08
VALUES;23491;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte aux fraises;Tarte aux fraises;0;;0;;46,9;3,19;3,19;31;19,8;;5,7;1,5;0;;;9,04;5,17;1,51;0,33;0,22;0,22;0,35;0,93;1,29;4,05;1,4;4,65;;0,13;0,015;0,0043;;29;0,14;57,3;59,7;18;70;146;53,6;1;0,51;1;1;22,1;10;34;50;0,2;0,94;;;5,1;0,05;0,11;0,05;0,31;0,05;28,9;0,39
VALUES;23493;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crumble aux pommes;Crumble aux pommes;0;;0;;52,4;2,19;2,19;33,8;9,5;19;9,1;1,7;0;;0,09;6,25;2,14;0,37;0,37;0,24;0,15;0,25;0,32;1,02;2,86;0,88;1,82;0,3;0,05;0,01;0,01;0,01;0,5;0,085;34;;7,47;32;75,6;8,6;0,2;0,3;0,1;0,2;5;50;2;37;0,5;2,05;;;;0,051;0,04;0,3;0,16;0,07;16;0,08
VALUES;23494;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte aux abricots;Tarte aux abricots;0;;0;;41,5;3,18;3,18;41;10,7;17,4;15,7;5,9;0;;;6,43;2,67;;0,27;0,17;0,11;0,26;0,31;1,01;3,04;0,87;2,67;0,41;0,02;;;;39,8;0,22;89,3;182;;;;25;;6;;;;;;;;;;;;;;;;;;
VALUES;23495;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte aux fruits rouges;Tarte aux fruits rouges;0;;0;;49,1;3,5;3,5;38,5;6,87;20,9;13,8;4,5;0;;;3,85;1,9;0,59;0,18;0,097;0,065;0,16;0,19;0,6;1,79;0,56;1,67;0,45;0,094;0,0065;;;14,8;0,21;82,5;61;;;;;;;;;;;;66;;;;;;;;;;;;
VALUES;23496;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte Tatin aux pommes;Tarte Tatin aux pommes;0;;0;;50;2,31;2,31;37,1;9,3;24,9;9,8;0,7;0;;0,068;5,98;2,09;0,66;0,4;0,24;0,14;0,22;0,27;0,86;2,87;0,82;1,78;0,55;0,07;0,03;0,01;0,01;39,6;0,19;76;100;6,7;41;100;9,4;0,13;0,33;0,05;0,19;20;20;21;54,6;0,25;0,08;1,2;;0,5;0,03;0,01;0,1;0,18;0,023;10;0,051
VALUES;23497;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte au chocolat, fabrication artisanale;Tarte au chocolat, fabrication artisanale;0;;0;;18,6;5,94;5,94;40,9;30,7;22,7;15,4;2,9;0;;;18,9;6,87;2,64;0,69;0,43;0,31;0,57;0,7;2,36;8,56;4,67;6,87;1,24;0,12;0,03;0,01;0,01;82,9;0,19;74,4;110;47;120;230;53;0,52;4,7;0,32;0,79;20;20;183;67,9;0,25;1,46;4,02;;0;0,064;0,59;0,13;0,35;0,09;80;0,32
VALUES;23499;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte ou tartelette aux fruits;Tarte ou tartelette aux fruits;0;;0;;;3,72;3,72;46,9;10,6;24,6;;2,64;0;;;4,74;4,66;0,57;;;;;;;;;;;;;;;60;0,38;152;;14;37,2;157;26,2;0,17;0,45;0,051;0,16;10;5;140;90;0,31;0,45;;;0,52;0,03;0,02;0,52;;0,09;;
VALUES;23525;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Flan pâtissier aux oeufs ou à la parisienne;Flan pâtissier aux oeufs ou à la parisienne;0;;0;;54,6;3,76;3,69;29,2;11,3;18,4;10,8;0,7;0;;0,14;7,16;2,84;0,47;0,35;0,23;0,14;0,26;0,34;1,09;3,53;1,01;2,47;0,37;0,07;0,01;0,01;0,01;53,4;0,24;94;188;9;73;120;72;0,06;0,35;0,02;0,39;20;20;75,4;118;0,25;0,38;1,16;;0,5;0,027;0,59;0,1;0,37;0,02;33,8;0,13
VALUES;23531;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Charlotte aux fruits;Charlotte aux fruits;0;;0;;55,7;5,16;5,16;28,2;6,64;21,7;6,3;2,8;0,1;;;3,34;2,11;0,83;0,13;0,076;0,035;0,085;0,097;0,32;1,5;0,55;2,02;0,67;0,056;0,06;;;74,5;0,038;15,1;;18,7;41;138;37,6;1;0,75;0,1;0,47;5;50;55;15;0,2;1,75;;;8,15;0,04;0,13;0,43;0,43;0,05;23;0,15
VALUES;23585;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau au chocolat;Gâteau au chocolat;0;;0;;16,8;5,74;5,74;54,6;21,6;32,2;18;2,42;0;;;5,6;10,5;4,49;0,025;1,27;0,026;0,035;0,25;0,17;2,34;1,48;10,5;3,1;1,39;0,005;0,005;0,005;110;0,76;304;;33,4;159;184;153;0,21;1,73;0,15;0,68;10;10;82;44;0,5;5,4;;;1;0,59;0,16;0,5;0,6;0,05;78;0,2
VALUES;23586;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux au chocolat, préemballé;Gâteau moelleux au chocolat, préemballé;0;;0;;16,7;6,19;6,19;48,2;24;33,4;9;2,56;0;;;7,88;10,4;4,6;0,005;0,005;0,0068;0,0068;0,0043;0,016;3,09;2,9;10,4;3,13;1,46;0,005;0,005;0,005;127;0,3;120;61;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23588;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau au yaourt;Gâteau au yaourt;0;;0;;;5,87;5,87;51,8;21,4;26,9;;1,13;0;;;2,23;;;;;;;;;;;;;;;;;;0,67;267;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23589;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau au fromage blanc;Gâteau au fromage blanc;0;;0;;54,2;6,17;6,17;27;11,6;19,5;;0,7;0;;;5,16;4,91;0,97;0,19;0,072;0,064;0,13;0,11;0,68;2,57;1,34;;0,53;0,03;;0;0,005;55;0,5;200;;11;93;90;51;0,14;0,63;0,02;0,51;;10;156;34;0,5;0,56;4,4;;0,4;0,028;0,19;0,2;0,57;0,052;15;0,17
VALUES;23594;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux nature type génoise;Gâteau moelleux nature type génoise;0;;0;;20;5,7;5,7;57,6;14,4;27,1;;4,6;0;;;1,6;;;;;;;;;;;;;;;;;;0,5;200;;9,5;;141;31,4;;;;0,7;;;;;;;;;;;;;;;;
VALUES;23680;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Galette des rois feuilletée;Galette des rois feuilletée;0;;0;;;5;5;29,8;23,3;9,9;;2,45;0;;;13,4;;;;;;;;;;;;;;;;;;0,61;;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23684;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Galette des rois feuilletée, fourrée frangipane, et Pithiviers;Galette des rois feuilletée, fourrée frangipane, et Pithiviers;0;;0;;21,9;7,6;7,6;33,4;30;15,6;14,6;2;0;;;14;8,99;1,75;0,76;0,44;0,26;0,56;0,7;2,2;6,45;2,24;8,11;1,58;0,1;0,029;0,011;;90;0,7;280;428;38,1;113;169;58,7;1;1,1;1;1;3;10;;;;3,3;;;1,3;0,06;0,1;0,23;0,35;0,05;28;0,56
VALUES;23799;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe, nature, préemballée, rayon frais;Crêpe, nature, préemballée, rayon frais;0;;0;;42;6,49;6,49;40;7,21;19,1;18,6;1,9;0;;;6,5;0,24;0,074;0,07;0,04;0,04;0,05;0,05;0,17;1,3;0,46;0,24;0,063;0,0047;0,0035;0,01;0,0023;60,9;0,61;240;323;14;120;140;75;0,2;0,56;0,04;0,52;20;20;23;7,04;0,25;1,06;2,02;;0,5;0,081;0,16;0,1;0,77;0,03;17;0,41
VALUES;23800;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe, nature, préemballée, rayon température ambiante;Crêpe, nature, préemballée, rayon température ambiante;0;;0;;15,6;8,5;8,5;58,1;14,1;28,1;30,1;1,3;0;;0,12;6,51;5,05;1,55;0,32;0,2;0,13;0,22;0,28;0,93;3,21;1,03;4,5;1,21;0,3;0,03;0,01;0,01;54,7;1,71;685;;17,7;87;162;63;0,37;0,8;0,12;0,7;6;11;62;14;0,5;0,6;;;1;0,1;0,15;0,65;0,68;0,055;33;0,14
VALUES;23801;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Galette de sarrasin, nature, préemballée;Galette de sarrasin, nature, préemballée;0;;0;;59;5,95;5,95;30,1;1,51;1,08;23,3;3,08;0;;;0,33;0,34;0,42;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,23;0,037;0,34;0,39;0,023;0,0001;;;0,7;1,32;520;1020;86,9;62,5;188;21,6;0,6;1,8;0,3;1,6;5;20;2;;0,5;0,28;;;0;0,25;0,046;2,1;0,6;0,25;34,9;0,13
VALUES;23802;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau basque, crème pâtissière;Gâteau basque, crème pâtissière;0;;0;;26,5;4,03;4,03;57,4;13,3;28,1;22,1;1;0;;;7,55;2,66;0,52;0,41;0,24;0,18;0,31;0,4;1,3;3,6;1,12;2,66;0,43;0,07;0,02;0,01;0,01;53,1;0,47;189;189;11;110;100;27;0,24;0,44;0,08;0,28;20;20;116;48,5;0,25;0,26;0,8;;0,5;0,034;0,094;0,13;0,36;0,027;19,5;0,1
VALUES;23803;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau basque, cerises;Gâteau basque, cerises;0;;0;;;4,3;4,3;63,3;13,5;42;;1,4;0;;;9,1;;;;;;;;;;;;;;;;;;0,43;170;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23815;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe fourrée au sucre, préemballée;Crêpe fourrée au sucre, préemballée;0;;0;;;6,62;6,62;58,7;15,8;31;;1,04;0;;;9,38;1,39;0,7;0,53;0,26;0,083;0,16;0,17;0,52;1,78;0,65;1,25;0,62;0,05;0,034;;;;1,44;572;;17,4;;;82,5;0,31;;0,087;0,58;2,2;;;;;;;;;;;;;;;
VALUES;23820;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe fourrée à la confiture, maison;Crêpe fourrée à la confiture, maison;0;;0;;30,6;6,51;6,51;54;5,74;19,4;23,1;1;0;;;3,36;1,55;0,53;;;;;;;;;;;;;;;41,3;0,89;356;;12,2;144;126;49,8;0,16;0,77;0,062;0,43;10,6;1,82;40,6;86,8;0,11;0,26;;;4,62;0,14;0,2;1,12;0,3;0,041;29,5;0,15
VALUES;23821;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes, maison;Crêpe fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes, maison;0;;0;;17,8;8,1;8,1;54,3;14,6;20,4;23,7;2,44;0;;;7,21;5,34;1,34;;;;;;;;;;;;;;;43,8;0,9;359;;35,7;190;223;72,6;0,44;2,43;0,2;0,76;11,3;3,68;40,6;78,2;0,49;1,38;;;0,25;0,16;0,25;1,43;0,37;0,056;31,7;0,19
VALUES;23829;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe fourrée chocolat, préemballée;Crêpe fourrée chocolat, préemballée;0;;0;;9;6,43;6,43;58,7;20,4;38,2;17,8;1,96;0;;;5,52;7,02;6,57;0,15;0,097;0,089;0,13;0,32;0,55;2,91;1,28;7,02;6,4;0,16;0,01;0,01;0,01;53,6;0,83;330;497;36;120;240;71;0,43;2,9;0,24;0,84;20;20;47,1;14,7;0,25;7,78;2,97;;0,5;0,066;0,11;0,1;0,51;0,026;13,9;0,34
VALUES;23830;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Crêpe fourrée fraise, préemballée;Crêpe fourrée fraise, préemballée;0;;0;;;5,35;5,35;66,7;6,6;30,8;;1;0;;;2;;;;;;;;;;;;;;;;;;1,02;400;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23849;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre fine fourrée au miel, préemballée;Gaufre fine fourrée au miel, préemballée;1910;455;1910;455;7;4,56;4,56;67;18,3;37;21,1;1,9;0;;0,17;8;6,3;3,04;0,12;0,08;0,05;0,1;0,14;0,49;5,64;1,19;6,05;2,94;0,1;0,01;0,01;0,01;15,6;0,77;308;250;24;91;130;17;0,5;0,91;0,11;0,51;20;;27,6;14,7;0,25;3,25;3,77;;0,5;0,026;0,01;0,1;0,26;0,023;10;0,021
VALUES;23850;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre bruxelloise ou liégeoise, préparation artisanale;Gaufre bruxelloise ou liégeoise, préparation artisanale;0;;0;;38,9;8;8;36,1;13,4;4,8;28,6;1,9;0;;0,27;5,12;5,37;2,1;0,22;0,14;0,07;0,16;0,2;0,71;2,6;0,82;4,85;1,66;0,4;0,03;0,01;0,01;82;0,99;394;452;18;190;160;48;0,27;0,89;0,1;0,64;20;20;627;;0,61;2,01;5,1;;0,5;0,11;0,083;0,41;0,83;0,01;30,4;0,37
VALUES;23851;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée;Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée;0;;0;;;7,1;7,1;52,5;25,2;32;;1,77;0;;;11,4;;;;;;;;;;;;;;;;;;0,82;323;;;;;2,8;;;;;;;;;;;;;;;;;;;;
VALUES;23852;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée;Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée;0;;0;;;6,1;6,1;55,9;23,9;29,4;;2,45;0;;;13,5;;;;;;;;;;;;;;;;;;0,63;250;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23853;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée;Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée;0;;0;;7,13;5,18;5,18;66,4;17,9;37,6;;1,81;0;;;10,1;5,63;1,41;0,005;0,009;0,062;;0,38;0,27;5,98;0,74;5,63;1,36;0,048;0,005;0,005;0,005;;0,83;328;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23854;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gaufre croustillante (fine ou sèche), chocolatée, préemballée;Gaufre croustillante (fine ou sèche), chocolatée, préemballée;0;;0;;;6,9;6,9;70;16;39;;1,6;0;;;12;;;;;;;;;;;;;;;;;;0,76;300;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23880;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Beignet rond moelleux, sans fourrage, saupoudré de sucre;Beignet rond moelleux, sans fourrage, saupoudré de sucre;1690;404;1690;404;26;7,25;7,25;39,4;23,7;10,7;26,3;2;0;0;0,076;9,46;9,42;3,71;0,01;0,01;0,02;0,01;0,04;0,2;7,99;1;9,12;3,5;0,21;0,01;0,01;0,01;19;1,11;444;578;18;140;93;24;0,31;0,68;0,09;0,62;20;20;21;55,5;0,25;4,28;5,43;;0;0,14;0,01;0,1;0,42;0,043;30,4;0,089
VALUES;23881;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Beignet à la confiture;Beignet à la confiture;1580;378;1580;378;27,6;6,36;6,36;45,6;18,7;19,9;25,7;0,9;0;0;0;4,84;10,2;2,38;0;0;0;0;0;0,087;2,64;2,11;;;;;0,008;0,01;26;0,71;283;;12,7;85;79;30,8;0,31;1,76;0,081;0,53;2,2;15;16;8;0;0,43;7,1;;0;0,31;0,14;2,14;0,88;0,1;17;0,22
VALUES;23884;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Beignet fourré aux fruits, préemballé;Beignet fourré aux fruits, préemballé;1520;362;1520;362;27,7;5,65;5,65;47,6;16;14,5;;2,15;0;0;0;6,05;7,69;1,59;;;;;;;;;;;;;;;;0,78;338;;;;;39;;0,6;;;;;;;;;;;;;;;;;;
VALUES;23885;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Beignet fourré goût chocolat, préemballé;Beignet fourré goût chocolat, préemballé;1760;420;1760;420;20,3;7,31;7,31;45,9;22,5;18,6;22,7;2,6;0;0;0;8,41;8,26;4,84;0,03;0,02;0,04;0,03;0,17;0,21;3,9;1,11;8,26;4,19;0,65;0,01;0,01;0,01;45,2;0,7;280;472;32;110;180;80;0,44;2;0,19;0,83;20;20;21;49,5;0,25;3,18;10,4;;0,5;0,15;0,075;0,4;0,49;0,048;24,5;0,28
VALUES;23900;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Pâtisserie (aliment moyen);Pâtisserie (aliment moyen);;;;;30,8;5,04;5,03;44;17,2;27,5;12,2;2,25;0,033;;0,038;6,97;6,76;2,2;0,18;0,42;0,092;0,16;0,4;0,68;3,48;1,51;6,77;1,79;0,54;0,016;0,0038;0,0049;72,7;0,39;156;;25,9;98,6;172;66;0,3;1,42;0,2;0,51;7,06;12;71,6;50,5;0,28;2,61;;;3,46;0,17;0,2;0,41;0,4;0,065;43,1;0,25
VALUES;23909;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Cake aux fruits, préemballé;Cake aux fruits, préemballé;1510;360;1510;360;23,5;4,19;4,19;55,2;12,6;35,8;11,5;2,1;1,21;2,8;0,13;1,6;7,15;3,18;0,02;0,01;0,01;0,02;0,03;0,08;0,95;0,36;6,56;2,27;0,9;0,01;0,01;0,01;60,8;0,59;234;272;13;92;190;42;0,2;0,84;0,1;0,38;20;11;21;5;1,27;2,62;17,9;;0,5;0,038;0,05;0,12;0,3;0,042;5;0,21
VALUES;23925;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau marbré, prémballé;Gâteau marbré, prémballé;0;;0;;17,5;5,76;5,76;50,5;23;27,9;19,4;1,75;0,1;;;6,11;11,1;4,26;0,01;0,01;0,065;0,033;0,19;0,16;4,68;0,98;10,2;3,18;1,01;0,02;0,01;0,01;99,8;0,67;268;272;19;160;160;30;0,28;1,7;0,11;0,56;20;20;24,3;80,1;0,25;4,23;37,3;;0,5;0,038;0,085;9,57;0,32;0,031;73,6;0,24
VALUES;23930;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau sablé aux fruits, préemballé;Gâteau sablé aux fruits, préemballé;0;;0;;;5,13;5,13;63,9;16,3;39;;1,9;0;;;13;;;;;;;;;;;;;;;;;;0,61;240;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23937;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux aux fruits, prémballé;Gâteau moelleux aux fruits, prémballé;0;;0;;;4,61;4,61;61,6;14,8;34,2;19;1,97;0;;;3,11;2,15;;;;;;;;;;;;;;;;;0,85;356;;;;;;;;;;;;;;;3;;;;0,21;;;;;30;
VALUES;23938;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux aux fruits à coque, prémballé;Gâteau moelleux aux fruits à coque, prémballé;0;;0;;;6,2;6,2;48,8;25,5;34,7;;2,1;0;;;12,8;9,32;2,26;;;;;;;;;;;0,1;;;;;0,5;199;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;23939;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé;Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé;0;;0;;14,3;5,31;5,31;60,7;21,7;43,7;17;1;0;;;9,88;7,94;2,21;0,085;0,049;0,045;0,061;1,02;0,6;5,26;2,09;7,48;1,8;0,38;0,005;0,0029;0,005;63;0,51;205;;39,9;158;259;31,3;0,31;2,9;0,21;0,65;10;30;18;30;0,7;4;10,6;;1;0,14;0,21;0,63;0,67;0,07;34;0,21
VALUES;23940;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Génoise fourrée et nappée au chocolat, prémballé;Génoise fourrée et nappée au chocolat, prémballé;0;;0;;17,3;5,46;5,46;53,3;20,8;35;13,5;1,91;0,65;;;12,3;5,58;1,53;0,017;0,063;0,59;0,45;4,26;1,73;4,2;0,98;5,39;1,44;0,079;0,005;0,005;0,0058;27;0,43;171;182;38;140;289;120;0,3;3,1;0,28;0,69;5;20;18;15;0,7;2,56;;;0,5;0,06;0,19;0,43;0,54;0,14;39,1;0,23
VALUES;23941;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré, prémballé;Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré, prémballé;0;;0;;17,9;4,41;4,41;64,2;6,5;43,9;15,3;1,64;0;;;0,91;2,68;1,68;0,0074;0,0074;0,0074;0,0074;0,0074;0,061;0,51;0,34;2,54;1,15;0,44;0,0074;0,0082;;62,6;0,48;193;;12,3;134;123;32,7;0,2;0,7;0,1;0,4;5;8;20;4;0,2;2,7;;;0,5;0,059;0,13;0,57;0,4;0,21;29;0,19
VALUES;23950;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Muffin, aux myrtilles ou au chocolat;Muffin, aux myrtilles ou au chocolat;0;;0;;18,3;5,59;5,59;48,9;23,4;27,9;17,6;1,55;0;;;4,13;10,8;4,2;0,005;0,0029;0,02;0,013;0,1;0,086;2,86;1,05;10,4;3,15;0,99;0,005;0,005;0,017;84;0,9;352;294;18,7;158;100;27,6;1;2;1;1;3,2;10;71;50;0,2;6,2;39,2;;0,6;0,05;0,14;0,05;0,51;0,05;91,2;0,46
VALUES;24630;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Madeleine, pur beurre, préemballée;Madeleine, pur beurre, préemballée;0;;0;;14,5;5,6;5,6;52,6;25,5;27,4;20,6;0,8;0;;;15,7;6,55;1,25;0,81;0,5;0,31;0,63;0,78;2,53;7,41;2,23;5,59;0,98;0,15;0,05;0,01;0,01;163;0,69;275;256;11;140;81;20;0,22;0,67;0,06;0,48;20;20;206;151;0,25;0,75;2,37;;0,5;0,042;0,067;0,1;0,52;0,035;66,5;0,47
VALUES;24631;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Madeleine au chocolat, préemballée;Madeleine au chocolat, préemballée;0;;0;;14,5;6,06;6,06;51,5;24,9;29;16,4;1,1;0;;0,49;7,48;11,7;4,35;0,19;0,12;0,09;0,15;0,18;0,63;3,54;2,24;10,7;3,14;1,19;0,01;0,01;0,01;89,8;0,81;324;358;24;170;160;36;0,26;2,1;0,13;0,58;20;20;66,3;17;0,25;3,89;23,2;;;0,046;0,079;0,1;0,58;0,011;37,1;0,34
VALUES;24632;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Madeleine ordinaire, préemballée;Madeleine ordinaire, préemballée;0;;0;;13,6;5,2;5,2;53,5;25,2;23,8;21,2;1,2;0;;0,05;2,49;15,1;6,31;0,01;0,01;0,01;0,01;0,01;0,02;1,49;0,73;13,9;4,48;1,8;0,01;0,01;0,01;85,3;0,89;355;380;9,8;150;83;19;0,2;0,59;0,04;0,39;20;20;28,3;5;0,33;5,36;26,1;;0,5;0,054;0,053;0,1;0,36;0,03;66,4;0,3
VALUES;24663;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Tarte aux poires amandine;Tarte aux poires amandine;0;;0;;39,2;4,9;4,9;37,7;14,9;21,2;11,8;2,3;0;;0,34;7,2;5,38;1,38;0,31;0,2;0,13;0,25;0,33;1,01;3,78;0,98;4,88;1,3;0,06;0,01;0,01;0,01;64,8;0,14;54,1;95,4;27;84;140;37;0,27;0,57;0,11;0,44;20;20;103;65,6;0,25;2,07;1,07;;0,82;0,046;0,09;0,1;0,24;0,032;109;0,13
VALUES;24664;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau aux amandes type financier;Gâteau aux amandes type financier;0;;0;;15,4;9,1;9,1;44,3;27,4;34,6;8,8;2,6;0;;0,073;13,3;9,71;2,63;0,61;0,41;0,26;0,53;0,67;2,13;6,39;1,84;8,86;2,44;0,11;0,02;0,01;0,01;57,9;0,47;189;150;51;140;180;54;0,33;0,01;0,13;0,51;20;20;166;57,5;0,25;3,75;2,09;;0,5;0,03;0,11;0,1;0,2;0,015;27,3;0,043
VALUES;24665;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Gâteau aux amandes, préemballé;Gâteau aux amandes, préemballé;0;;0;;;5,78;5,78;60,1;17,3;37,4;;2,15;0;;;7,37;;;;;;;;;;;;;;;;;;0,5;200;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;24666;CIQUAL;gâteaux et pâtisseries;Table Ciqual 2020;Mille-feuille;Mille-feuille;0;;0;;40,1;3,88;3,88;43,7;11,3;28,8;13;0,24;0;;;5,27;2,92;0,74;0,12;0,076;0,057;0,1;0,2;0,45;3,3;0,82;2,67;;0,1;0,0032;0,0017;;27;0,42;168;0,3;14,4;71;111;67,4;1;1;1;1;47,2;10;65;50;0,2;0,57;;;;0,05;0,48;0,2;0,25;0,05;14,2;0,42
