"Code AGB";"Code CIQUAL";"Groupe d'aliment";"Sous-groupe d'aliment";"Nom du Produit en Français";"LCI Name";"code saison";"code avion";"Livraison";"Matériau d'emballage";"Préparation";"DQR";"Score unique EF";"Changement climatique";"Appauvrissement de la couche d'ozone";"Rayonnements ionisants";"Formation photochimique d'ozone";"Particules fines";"Effets toxicologiques sur la santé humaine : substances non-cancérogènes";"Effets toxicologiques sur la santé humaine : substances cancérogènes";"Acidification terrestre et eaux douces";"Eutrophisation eaux douces";"Eutrophisation marine";"Eutrophisation terrestre";"Écotoxicité pour écosystèmes aquatiques d'eau douce";"Utilisation du sol";"Épuisement des ressources eau";"Épuisement des ressources énergétiques";"Épuisement des ressources minéraux";"Changement climatique - émissions biogéniques";"Changement climatique - émissions fossiles";"Changement climatique - émissions liées au changement d'affectation des sols";"CLIMATE_CHANGE";"OZONE_DEPLETION";"IONIZING_RADIATION";"PHOTOCHEMICAL_OZONE_FORMATION";"PARTICULATE_MATTER";"HUMAN_TOXICITY_NON_CANCER";"HUMAN_TOXICITY_CANCER";"ACIDIFICATION";"EUTROPHICATION_FRESHWATER";"EUTROPHICATION_MARINE";"EUTROPHICATION_TERRESTRIAL";"ECOTOXICITY_FRESHWATER";"LAND_USE";"WATER_USE";"RESOURCE_USE_FOSSILS";"RESOURCE_USE_MINERALS_METALS";"CLIMATE_CHANGE_BIOGENIC";"CLIMATE_CHANGE_FOSSIL";"CLIMATE_CHANGE_LAND_USE"
11026;11026;"aides culinaires et ingrédients divers";"épices";"Coriandre, graine";"Coriander, seed";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,43;2,00E-01;2,13E+00;1,72E-07;3,10E-01;8,74E-03;1,09E-07;2,35E-08;7,13E-10;1,04E-02;2,50E-04;5,46E-03;2,66E-02;3,78E+01;1,92E+01;1,47E+00;3,29E+01;6,61E-06;1,50E-02;2,06E+00;5,69E-02;2,13E+00;1,72E-07;3,10E-01;8,74E-03;1,09E-07;2,35E-08;7,13E-10;1,04E-02;2,50E-04;5,46E-03;2,66E-02;3,78E+01;1,92E+01;1,47E+00;3,29E+01;6,61E-06;1,50E-02;2,06E+00;5,69E-02
11042;11042;"aides culinaires et ingrédients divers";"épices";"Cumin, graine";"Cumin, seed";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,89;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11089;11089;"aides culinaires et ingrédients divers";"épices";"Curcuma, poudre";"Turmeric, powder";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";4,42;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11005;11005;"aides culinaires et ingrédients divers";"épices";"Curry, poudre";"Curry, powder";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";4,21;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11066;11066;"aides culinaires et ingrédients divers";"épices";"Fenouil, graine";"Fennel, seed";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,55;2,00E-01;2,13E+00;1,72E-07;3,10E-01;8,74E-03;1,09E-07;2,35E-08;7,13E-10;1,04E-02;2,50E-04;5,46E-03;2,66E-02;3,78E+01;1,92E+01;1,47E+00;3,29E+01;6,61E-06;1,50E-02;2,06E+00;5,69E-02;2,13E+00;1,72E-07;3,10E-01;8,74E-03;1,09E-07;2,35E-08;7,13E-10;1,04E-02;2,50E-04;5,46E-03;2,66E-02;3,78E+01;1,92E+01;1,47E+00;3,29E+01;6,61E-06;1,50E-02;2,06E+00;5,69E-02
11077;11077;"aides culinaires et ingrédients divers";"épices";"Fenugrec, graine";"Fenugreek, seed";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,89;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11006;11006;"aides culinaires et ingrédients divers";"épices";"Gingembre, poudre";"Ginger, powder";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,63;2,05E-01;2,02E+00;1,73E-07;3,06E-01;9,50E-03;1,28E-07;3,71E-08;8,23E-10;1,42E-02;2,36E-04;4,51E-03;4,22E-02;2,22E+01;2,14E+01;2,18E+00;3,17E+01;5,09E-06;1,49E-02;2,00E+00;1,08E-02;2,02E+00;1,73E-07;3,06E-01;9,50E-03;1,28E-07;3,71E-08;8,23E-10;1,42E-02;2,36E-04;4,51E-03;4,22E-02;2,22E+01;2,14E+01;2,18E+00;3,17E+01;5,09E-06;1,49E-02;2,00E+00;1,08E-02
11074;11074;"aides culinaires et ingrédients divers";"épices";"Gingembre, racine crue";"Ginger, raw";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";3,54;8,09E-02;4,94E-01;8,69E-09;7,80E-02;4,02E-03;5,29E-08;2,62E-08;4,12E-10;8,00E-03;7,24E-05;2,82E-03;2,90E-02;6,21E+00;1,23E+01;1,79E+00;7,35E+00;2,32E-06;8,06E-04;4,84E-01;9,45E-03;4,94E-01;8,69E-09;7,80E-02;4,02E-03;5,29E-08;2,62E-08;4,12E-10;8,00E-03;7,24E-05;2,82E-03;2,90E-02;6,21E+00;1,23E+01;1,79E+00;7,35E+00;2,32E-06;8,06E-04;4,84E-01;9,45E-03
11053;11053;"aides culinaires et ingrédients divers";"épices";"Laurier, feuille";"Bay, leaves";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,77;2,05E-01;1,87E+00;1,70E-07;3,04E-01;6,99E-03;1,23E-07;1,91E-08;6,31E-10;1,17E-02;2,53E-04;4,68E-03;3,63E-02;2,00E+01;3,68E+01;4,39E+00;2,95E+01;5,11E-06;1,49E-02;1,85E+00;4,04E-03;1,87E+00;1,70E-07;3,04E-01;6,99E-03;1,23E-07;1,91E-08;6,31E-10;1,17E-02;2,53E-04;4,68E-03;3,63E-02;2,00E+01;3,68E+01;4,39E+00;2,95E+01;5,11E-06;1,49E-02;1,85E+00;4,04E-03
11048;11048;"aides culinaires et ingrédients divers";"épices";"Noix de muscade";"Nutmeg";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,46;2,14E-01;2,23E+00;1,74E-07;3,09E-01;1,10E-02;1,12E-07;2,38E-08;7,51E-10;1,35E-02;2,51E-04;6,21E-03;3,50E-02;3,84E+01;1,93E+01;1,47E+00;3,41E+01;6,70E-06;1,50E-02;2,16E+00;5,69E-02;2,23E+00;1,74E-07;3,09E-01;1,10E-02;1,12E-07;2,38E-08;7,51E-10;1,35E-02;2,51E-04;6,21E-03;3,50E-02;3,84E+01;1,93E+01;1,47E+00;3,41E+01;6,70E-06;1,50E-02;2,16E+00;5,69E-02
11049;11049;"aides culinaires et ingrédients divers";"épices";"Paprika";"Paprika";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";4,63;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11061;11061;"aides culinaires et ingrédients divers";"épices";"Pavot, graine";"Poppy, seed";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,57;5,16E-01;2,90E+00;1,81E-07;3,20E-01;1,26E-02;4,47E-07;1,84E-07;2,45E-09;5,80E-02;1,60E-03;3,05E-02;2,39E-01;3,62E+01;2,92E+02;4,36E+00;3,62E+01;9,95E-06;1,54E-02;2,88E+00;2,24E-03;2,90E+00;1,81E-07;3,20E-01;1,26E-02;4,47E-07;1,84E-07;2,45E-09;5,80E-02;1,60E-03;3,05E-02;2,39E-01;3,62E+01;2,92E+02;4,36E+00;3,62E+01;9,95E-06;1,54E-02;2,88E+00;2,24E-03
11019;11019;"aides culinaires et ingrédients divers";"épices";"Poivre blanc, poudre";"White pepper, powder";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,96;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11088;11088;"aides culinaires et ingrédients divers";"épices";"Poivre de Cayenne ou piment de Cayenne";"Cayenne pepper";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,96;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11015;11015;"aides culinaires et ingrédients divers";"épices";"Poivre noir, poudre";"Black pepper, powder";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,62;1,06E+00;9,40E+00;2,39E-07;8,86E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,90E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,86E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,90E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11056;11056;"aides culinaires et ingrédients divers";"épices";"Quatre épices";"Mix of 4 spices";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,32;7,11E-01;6,40E+00;2,12E-07;6,44E-01;2,46E-02;6,22E-07;7,02E-08;1,94E-09;5,00E-02;9,32E-04;4,18E-02;2,58E-01;4,42E+01;4,14E+02;3,36E+00;5,98E+01;3,69E-05;7,71E-01;5,62E+00;1,79E-02;6,40E+00;2,12E-07;6,44E-01;2,46E-02;6,22E-07;7,02E-08;1,94E-09;5,00E-02;9,32E-04;4,18E-02;2,58E-01;4,42E+01;4,14E+02;3,36E+00;5,98E+01;3,69E-05;7,71E-01;5,62E+00;1,79E-02
11039;11039;"aides culinaires et ingrédients divers";"épices";"Safran";"Saffron";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,89;1,06E+00;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02;9,40E+00;2,39E-07;8,78E-01;3,47E-02;9,71E-07;9,70E-08;2,74E-09;7,51E-02;1,41E-03;6,74E-02;4,10E-01;5,52E+01;6,88E+02;4,38E+00;7,88E+01;5,87E-05;1,30E+00;8,09E+00;1,04E-02
11065;11065;"aides culinaires et ingrédients divers";"épices";"Vanille, extrait alcoolique";"Vanilla, alcoholic extract";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,65;5,94E-01;4,38E+00;2,82E-07;5,59E-01;1,60E-02;1,97E-07;2,97E-08;1,07E-09;1,80E-02;1,88E-03;1,03E-01;3,97E-02;3,90E+01;9,97E+02;6,80E-01;5,55E+01;6,25E-06;1,65E-02;4,21E+00;1,49E-01;4,38E+00;2,82E-07;5,59E-01;1,60E-02;1,97E-07;2,97E-08;1,07E-09;1,80E-02;1,88E-03;1,03E-01;3,97E-02;3,90E+01;9,97E+02;6,80E-01;5,55E+01;6,25E-06;1,65E-02;4,21E+00;1,49E-01
11098;11098;"aides culinaires et ingrédients divers";"épices";"Vanille, extrait aqueux";"Vanilla, aqueous extract";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,65;5,94E-01;4,38E+00;2,82E-07;5,59E-01;1,60E-02;1,97E-07;2,97E-08;1,07E-09;1,80E-02;1,88E-03;1,03E-01;3,97E-02;3,90E+01;9,97E+02;6,80E-01;5,55E+01;6,25E-06;1,65E-02;4,21E+00;1,49E-01;4,38E+00;2,82E-07;5,59E-01;1,60E-02;1,97E-07;2,97E-08;1,07E-09;1,80E-02;1,88E-03;1,03E-01;3,97E-02;3,90E+01;9,97E+02;6,80E-01;5,55E+01;6,25E-06;1,65E-02;4,21E+00;1,49E-01
11023;11023;"aides culinaires et ingrédients divers";"herbes";"Ail séché, poudre";"Garlic, powder, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,08;1,58E-01;1,77E+00;1,72E-07;3,33E-01;6,40E-03;9,38E-08;1,66E-08;6,48E-10;7,63E-03;2,09E-04;3,34E-03;1,77E-02;1,98E+01;2,40E+01;8,30E-01;2,94E+01;4,96E-06;1,48E-02;1,75E+00;1,57E-03;1,77E+00;1,72E-07;3,33E-01;6,40E-03;9,38E-08;1,66E-08;6,48E-10;7,63E-03;2,09E-04;3,34E-03;1,77E-02;1,98E+01;2,40E+01;8,30E-01;2,94E+01;4,96E-06;1,48E-02;1,75E+00;1,57E-03
11000;11000;"aides culinaires et ingrédients divers";"herbes";"Ail, cru";"Garlic, fresh";2;0;"Ambiant (long)";"PACK AGB";"Pas de préparation";2,88;4,57E-02;3,83E-01;9,79E-09;1,32E-01;1,23E-03;2,44E-08;7,97E-09;3,15E-10;1,86E-03;7,00E-05;2,15E-03;5,79E-03;5,05E+00;1,87E+01;5,53E-01;6,38E+00;2,76E-06;7,02E-02;3,13E-01;2,29E-04;3,83E-01;9,79E-09;1,32E-01;1,23E-03;2,44E-08;7,97E-09;3,15E-10;1,86E-03;7,00E-05;2,15E-03;5,79E-03;5,05E+00;1,87E+01;5,53E-01;6,38E+00;2,76E-06;7,02E-02;3,13E-01;2,29E-04
11093;11093;"aides culinaires et ingrédients divers";"herbes";"Aneth, frais";"Dill, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,32;1,29E-01;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03
11033;11033;"aides culinaires et ingrédients divers";"herbes";"Basilic, frais";"Basil, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,32;1,29E-01;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03
11032;11032;"aides culinaires et ingrédients divers";"herbes";"Basilic, séché";"Basil, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,49;4,64E-01;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02
11002;11002;"aides culinaires et ingrédients divers";"herbes";"Cerfeuil, frais";"Chervil, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,48;1,29E-01;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03
11003;11003;"aides culinaires et ingrédients divers";"herbes";"Ciboule ou Ciboulette, fraîche";"Chive or spring onion, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,5;6,83E-02;7,39E-01;1,02E-08;1,23E-01;1,74E-03;3,20E-08;9,05E-09;3,67E-10;2,37E-03;9,48E-05;2,25E-03;6,69E-03;5,37E+00;1,89E+01;6,99E-01;1,21E+01;3,51E-06;7,04E-02;6,69E-01;2,99E-04;7,39E-01;1,02E-08;1,23E-01;1,74E-03;3,20E-08;9,05E-09;3,67E-10;2,37E-03;9,48E-05;2,25E-03;6,69E-03;5,37E+00;1,89E+01;6,99E-01;1,21E+01;3,51E-06;7,04E-02;6,69E-01;2,99E-04
11094;11094;"aides culinaires et ingrédients divers";"herbes";"Coriandre, fraiche";"Coriander, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,2;1,06E-01;1,03E+00;9,81E-09;8,28E-02;4,19E-03;4,61E-08;1,52E-08;3,94E-10;5,21E-03;1,23E-04;4,30E-03;1,59E-02;2,45E+01;1,15E+01;1,31E+00;1,47E+01;4,95E-06;2,89E-02;9,37E-01;6,11E-02;1,03E+00;9,81E-09;8,28E-02;4,19E-03;4,61E-08;1,52E-08;3,94E-10;5,21E-03;1,23E-04;4,30E-03;1,59E-02;2,45E+01;1,15E+01;1,31E+00;1,47E+01;4,95E-06;2,89E-02;9,37E-01;6,11E-02
11092;11092;"aides culinaires et ingrédients divers";"herbes";"Estragon, frais";"Tarragon, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,37;1,12E-01;7,35E-01;7,21E-09;7,63E-02;2,25E-03;6,06E-08;1,04E-08;3,04E-10;6,68E-03;1,27E-04;3,45E-03;2,66E-02;4,96E+00;3,09E+01;4,54E+00;1,09E+01;3,29E-06;2,88E-02;7,03E-01;2,99E-03;7,35E-01;7,21E-09;7,63E-02;2,25E-03;6,06E-08;1,04E-08;3,04E-10;6,68E-03;1,27E-04;3,45E-03;2,66E-02;4,96E+00;3,09E+01;4,54E+00;1,09E+01;3,29E-06;2,88E-02;7,03E-01;2,99E-03
11060;11060;"aides culinaires et ingrédients divers";"herbes";"Herbes de Provence, séchées";"Provence herbs, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,44;4,67E-01;2,58E+00;1,78E-07;3,22E-01;1,08E-02;2,68E-07;4,37E-08;1,19E-09;3,23E-02;5,49E-04;1,63E-02;1,25E-01;3,17E+01;1,43E+02;2,04E+01;3,54E+01;1,05E-05;1,54E-02;2,55E+00;1,43E-02;2,58E+00;1,78E-07;3,22E-01;1,08E-02;2,68E-07;4,37E-08;1,19E-09;3,23E-02;5,49E-04;1,63E-02;1,25E-01;3,17E+01;1,43E+02;2,04E+01;3,54E+01;1,05E-05;1,54E-02;2,55E+00;1,43E-02
11034;11034;"aides culinaires et ingrédients divers";"herbes";"Marjolaine, séchée";"Marjoram, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,49;4,64E-01;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02
51500;51500;"aides culinaires et ingrédients divers";"herbes";"Meloukhia, feuilles de corète séchées, en poudre";"Molokhia powder (dried jute leaves)";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,79;2,42E-01;2,18E+00;1,84E-07;4,87E-01;7,98E-03;1,31E-07;1,24E-07;2,06E-09;1,18E-02;2,89E-04;5,50E-03;3,41E-02;2,89E+01;2,75E+01;1,99E+00;4,05E+01;1,11E-05;1,92E-02;2,16E+00;2,42E-03;2,18E+00;1,84E-07;4,87E-01;7,98E-03;1,31E-07;1,24E-07;2,06E-09;1,18E-02;2,89E-04;5,50E-03;3,41E-02;2,89E+01;2,75E+01;1,99E+00;4,05E+01;1,11E-05;1,92E-02;2,16E+00;2,42E-03
11027;11027;"aides culinaires et ingrédients divers";"herbes";"Menthe, fraîche";"Mint, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,89;1,12E-01;7,35E-01;7,21E-09;7,63E-02;2,25E-03;6,06E-08;1,04E-08;3,04E-10;6,68E-03;1,27E-04;3,45E-03;2,66E-02;4,96E+00;3,09E+01;4,54E+00;1,09E+01;3,29E-06;2,88E-02;7,03E-01;2,99E-03;7,35E-01;7,21E-09;7,63E-02;2,25E-03;6,06E-08;1,04E-08;3,04E-10;6,68E-03;1,27E-04;3,45E-03;2,66E-02;4,96E+00;3,09E+01;4,54E+00;1,09E+01;3,29E-06;2,88E-02;7,03E-01;2,99E-03
11035;11035;"aides culinaires et ingrédients divers";"herbes";"Origan, séché";"Oregano, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,49;4,64E-01;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02;2,58E+00;1,78E-07;3,21E-01;1,08E-02;2,66E-07;4,34E-08;1,18E-09;3,20E-02;5,45E-04;1,61E-02;1,24E-01;3,15E+01;1,42E+02;2,02E+01;3,54E+01;1,04E-05;1,54E-02;2,55E+00;1,42E-02
11014;11014;"aides culinaires et ingrédients divers";"herbes";"Persil, frais";"Parsley, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,68;1,81E-01;1,12E+00;1,25E-08;8,60E-02;5,24E-03;1,04E-07;6,12E-08;1,79E-09;1,44E-02;2,36E-04;2,07E-02;6,18E-02;6,66E+00;1,30E+02;1,86E+00;1,36E+01;4,52E-06;2,64E-02;1,08E+00;1,19E-02;1,12E+00;1,25E-08;8,60E-02;5,24E-03;1,04E-07;6,12E-08;1,79E-09;1,44E-02;2,36E-04;2,07E-02;6,18E-02;6,66E+00;1,30E+02;1,86E+00;1,36E+01;4,52E-06;2,64E-02;1,08E+00;1,19E-02
11024;11024;"aides culinaires et ingrédients divers";"herbes";"Persil, séché";"Parsley, dried";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,8;7,78E-01;4,34E+00;2,02E-07;3,65E-01;2,42E-02;4,64E-07;2,72E-07;7,87E-09;6,70E-02;1,04E-03;9,42E-02;2,83E-01;3,92E+01;5,90E+02;8,11E+00;4,76E+01;1,60E-05;1,83E-02;4,27E+00;5,43E-02;4,34E+00;2,02E-07;3,65E-01;2,42E-02;4,64E-07;2,72E-07;7,87E-09;6,70E-02;1,04E-03;9,42E-02;2,83E-01;3,92E+01;5,90E+02;8,11E+00;4,76E+01;1,60E-05;1,83E-02;4,27E+00;5,43E-02
11016;11016;"aides culinaires et ingrédients divers";"herbes";"Raifort, cru";"Horseradish, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";2,52;6,93E-02;7,41E-01;9,63E-09;1,11E-01;1,73E-03;3,23E-08;1,19E-08;3,24E-10;2,40E-03;8,92E-05;1,45E-03;5,90E-03;1,89E+01;1,02E+01;5,27E-01;1,20E+01;3,28E-06;7,04E-02;6,70E-01;2,63E-04;7,41E-01;9,63E-09;1,11E-01;1,73E-03;3,23E-08;1,19E-08;3,24E-10;2,40E-03;8,92E-05;1,45E-03;5,90E-03;1,89E+01;1,02E+01;5,27E-01;1,20E+01;3,28E-06;7,04E-02;6,70E-01;2,63E-04
11068;11068;"aides culinaires et ingrédients divers";"herbes";"Romarin, frais";"Rosemary, fresh";2;0;"Ambiant (long)";"PACK PROXY";"Pas de préparation";3,32;1,29E-01;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03;8,79E-01;8,29E-09;8,67E-02;2,61E-03;6,92E-08;1,23E-08;3,56E-10;7,61E-03;1,51E-04;3,97E-03;3,03E-02;5,84E+00;3,51E+01;5,16E+00;1,24E+01;3,75E-06;7,05E-02;8,05E-01;3,40E-03
